Image_Name,Average_L*,Average_b*,Residual_Strength_HCl,Residual_Strength_NaCl,Residual_Strength_H2SO4,Residual_Strength_MgSO4
image_131.jpg,4.898240884592415,7.543397783792271,33.04277020458613,39.29862025926259,29.47619384847924,0.26974854851456137
image_118.jpg,5.355440361973371,8.278529871996312,32.47143081386791,39.4891172301767,29.223210404178946,1.1801894699653506
image_122.jpg,5.600643512361021,8.658159711139369,32.16678025039761,39.45720207231741,29.043259157176795,0.7115163829443598
image_111.jpg,4.72269466989332,7.252570552317593,33.29021749411119,39.58250973082843,29.447418236690343,0.07074038469720699
image_116.jpg,5.481777273304397,8.473765849538356,32.32440311977044,39.628018592166946,29.095248081387574,0.5944081789703718
image_125.jpg,4.720840326973207,7.2942412364862,33.25751951719169,39.354843868825675,30.245537505253335,4.700184829644827
image_121.jpg,4.69275119038347,7.252926770623087,33.30970748192553,39.77418669884044,29.814809674017177,2.5522394196373015
image_132.jpg,6.500903389154293,10.035135374049782,31.07008246876194,39.302564729260745,28.96042235516491,0.09840029190239089
image_135.jpg,4.223380499967343,6.505721466736201,33.97057495599632,40.48711549411545,31.1110261172356,0.10506569114693728
image_134.jpg,4.721093710408232,7.244292229815909,33.31341787957977,39.82869897119976,29.463705702203598,0.029160903118693616
image_127.jpg,4.4570765625416975,6.884428491129951,33.55168744730653,38.533755571059515,31.598921525457737,13.806849069213785
image_113.jpg,4.8753266897721454,7.547143579679251,33.010541448593585,37.556868104737404,33.9989498398031,20.44850381257602
image_123.jpg,5.502691600108636,8.506301315946832,32.2979351612602,39.58619063046857,29.19695025777007,0.9780423227699607
image_119.jpg,5.29778486457973,8.188470492534366,32.5357813487364,39.21897313300364,29.81696040304342,4.316297239862338
image_126.jpg,3.3326011296231064,5.14595517596867,34.94324968326525,38.506463617299055,32.84010595883013,18.825180927381748
image_120.jpg,5.451598671912007,8.427417387969596,32.35717752046102,39.47627151173953,29.427081944385897,2.577209437371054
image_115.jpg,5.5065014350830275,8.512066934304645,32.292198333599,39.5946972874243,29.10494354096637,0.7237004324206859
image_95.jpg,4.431836265206211,6.8188583245802405,33.627882768076724,39.45465170638508,29.6811327919247,0.021800568092373664
image_44.jpg,6.665974846498398,10.284629984661525,30.996379793523683,40.05121534193066,32.78121678126693,0.03027407373632685
image_55.jpg,4.105505693237132,6.31659390540797,34.05523461781079,39.87161631494134,29.886532514566973,0.11684426483576774
image_84.jpg,5.649445715347037,8.697973578553592,32.08487195914608,38.62001867605436,29.31066414197355,1.7992758051605005
image_54.jpg,3.9967670731762777,6.146798138095506,34.204564963769506,40.11837653383485,29.842311192016343,0.0867091299441845
image_43.jpg,6.530198175020756,10.072857744476488,31.101892806140235,39.870857566656696,30.201940263649185,0.03138277198337043
image_25.jpg,4.628861730168361,7.129617946577734,33.37274603809273,39.298009485213655,29.686621331151358,0.2397726531510271
image_9.jpg,3.787461435758974,5.85804468007959,34.35120607658494,38.44617611932071,31.427323902910018,0.21681668577034707
image_6.jpg,3.035509876667039,4.691411966469938,35.27612079435437,37.692448691251045,34.349934356708914,19.514034503779687
image_152.jpg,3.289275077072692,5.08586372644191,34.952296471459626,37.6801523499773,33.70990596068261,0.645993338264454
image_5.jpg,3.361851691833949,5.195167800154803,34.98144236852116,39.73436387145855,32.59610134501283,10.035163559594436
image_30.jpg,7.657221198910367,11.774182215335962,29.82322754440393,39.791296932466075,33.70401625371222,0.01763579912804831
image_106.jpg,4.595710798292056,7.097610919028697,33.36636473661154,38.77096754956225,29.866481477636295,1.066914156108565
image_60.jpg,4.3574185241862,6.699694425431518,33.75489863927304,39.99835208784726,29.523699857858894,0.0006402416379308936
image_16.jpg,4.200927500960524,6.4993179130432575,33.875018037069886,38.69914825667665,32.06578965731304,15.902016065557635
image_151.jpg,4.36738401825797,6.750876480933885,33.65103889999599,38.89425358685832,30.03939712017202,0.6239491943889826
image_11.jpg,3.743264319493702,5.7952820593741246,34.40609639579467,37.93205422613353,33.49868201419814,25.35213667628498
image_144.jpg,6.834400692929065,10.557384058528378,30.822852805339988,39.87220972589847,35.56544736154118,0.5559239518857811
image_37.jpg,4.50779286548715,6.96505748746919,33.51742419610256,39.547761041495505,29.604421706106468,0.06047458228778837
image_61.jpg,4.487266455076565,6.9014074597010415,33.57291559447185,39.608958979899356,29.671181695946252,0.0005904520135195467
image_157.jpg,5.477280873464271,8.464134241116698,32.2960647234273,39.16656098102528,28.820874040655045,0.10667529827024952
image_26.jpg,5.426795829612185,8.3583577555373,32.45968734815364,39.92288620557016,30.3895406351763,0.8155043025078567
image_15.jpg,4.351260836064111,6.659428489255899,33.80080829156451,40.200960063427694,29.561188120958775,0.019627822028402724
image_38.jpg,2.642941154931732,4.082114164566769,35.82523120476052,39.1815859499641,32.78601128710872,0.020009865325694105
image_139.jpg,6.481225742750687,10.0340335507212,31.165255038551415,40.09694592466683,31.129570722551744,0.5555209066056862
image_8.jpg,5.596157123166972,8.636336523272082,32.18346586445768,39.37931393307811,29.287421442121655,1.463616034661558
image_23.jpg,4.869120343221479,7.498823140873394,33.07875511714521,39.29957004320392,29.51823513379332,0.30777452628897345
image_153.jpg,4.866141331267189,7.52065931467996,33.09022359886121,39.68571057837111,29.6751134320419,2.4165810194277615
image_2.jpg,4.841177206804909,7.478201421181683,33.079580712933335,39.137425284850245,29.275594247612016,0.05081644628945587
image_68.jpg,4.339837473126618,6.600157645503103,33.73865773111857,38.06887391963337,31.28091074307488,5.905112996399473
image_34.jpg,4.1701353060129565,6.451343010168416,33.958293777890994,40.027111247150174,29.828092520274073,0.0070316027283541275
image_35.jpg,3.021973743472128,4.584390784525065,35.37314364552987,37.919610073598456,34.224768052162325,24.58320885749377
image_49.jpg,4.7675915617260936,7.3405439064590725,33.205181434340574,39.36386655423193,29.385114579982957,0.057111236815312515
image_42.jpg,5.124871559032945,7.923622245729035,32.811958494567115,40.04968417641178,30.45962654355493,1.7342133938702011
image_31.jpg,5.400770361782704,8.277453225693668,32.51745830155995,39.96543195095889,29.929653980366258,0.20916104231655538
image_128.jpg,5.31886324990538,8.21731696465869,32.48817772409315,39.11661395712094,28.87219220701428,0.08189265267783148
image_155.jpg,5.522535498212977,8.53900897645602,32.333036313603515,40.070096387893905,30.697247153884746,1.5873411702533333
image_7.jpg,5.224940390845363,8.074212840289736,32.63237056479917,39.365223621254465,29.652284412839887,2.4671921454866506
image_59.jpg,4.173790926622367,6.420784970503887,33.93297079579245,39.22190406765121,30.044155922013072,0.012521946294226434
image_57.jpg,7.186378855493607,10.969129074511114,30.331892183073453,39.24145779728179,29.04967102608593,0.44593714822764025
image_4.jpg,3.0493932381324518,4.7178774551515374,35.27889320418046,38.430697138450846,33.019151154676806,0.2622451265099223
image_41.jpg,6.547255794404982,10.104688128291693,31.158703448546998,40.02942077838804,33.93170966617426,0.4652991614931345
image_24.jpg,4.529063212024825,6.8461023576348214,33.53033540699013,37.875138745151936,31.19317755405575,4.923243733652111
image_40.jpg,2.766852397328016,4.269286650758225,35.666550968295375,39.01102654909924,32.792292484028536,1.5376217862888384
image_29.jpg,4.945170118152785,7.6048058367113756,33.047317618715596,40.07764502615224,29.535621952323826,8.888129660170478e-05
image_154.jpg,4.705337945013757,7.274251439338426,33.317614160419296,39.885604716681804,30.719194545888307,4.717080174080018
image_36.jpg,5.180894415925078,7.991312089257702,32.7044223145097,39.59610924289964,29.20217964779749,0.0002315250632649128
image_159.jpg,6.186164939451867,9.577574721036283,31.4734229646546,39.78630550659087,29.519664043868367,0.33388865413183694
image_147.jpg,4.502357313931925,6.95065332224956,33.62314852609138,40.1176737862412,32.557437093304344,0.9249484747826998
image_21.jpg,7.645978646680568,11.750896484291488,29.855168369835592,39.79273095388354,34.40976098195436,0.029690226690276447
image_142.jpg,5.920888059012294,9.14695473100465,31.763998772914793,39.211140567260976,28.97361762290422,1.3000259331693147
image_46.jpg,2.7652073339237697,4.205151884049796,35.71853393587948,39.01111459615011,32.86806015489153,3.8633549057880234
image_3.jpg,6.535145863042184,10.09837944699878,31.151348853684677,40.18517050177066,32.74611258658778,0.06200100816372575
image_12.jpg,4.277456547347739,6.606574526463725,33.76227363646733,38.32862581910715,31.87701675457707,9.598450694175094
image_143.jpg,6.474939737359305,9.996610129253892,31.12136732473705,39.50843854001059,29.339251140639792,1.3440780597725486
image_17.jpg,5.996132468162303,9.285032534295881,31.69085319475894,39.473446868008125,29.9250019082522,3.6285599189172113
image_83.jpg,6.754055635649941,10.368566864196731,30.925574365339543,39.94595098786306,32.902563675012665,0.1718505054435117
image_89.jpg,3.467550362149252,5.325939776111531,34.78444988164502,38.43447816804864,32.20151365550244,1.9591548833183738
image_86.jpg,3.346673513635872,5.104105353795995,35.034275066171986,39.984311249036,30.738891353800913,0.0716741640672247
image_74.jpg,1.7451042363882696,2.645857119626833,37.02039766358357,39.73924925635152,34.174260710472964,47.27386391984268
image_91.jpg,4.792239303965141,7.374623519140324,33.22078823570132,39.92516694935012,29.653833752500788,0.05601080155312686
image_99.jpg,6.412587422843942,9.88184642671101,31.30803891224802,40.12987324947127,32.211501305935805,0.009658898168471907
image_105.jpg,5.3278224626905235,8.205415794150781,32.53629534671631,39.59925540446074,29.220098000769713,0.10744664123948204
